   0.000,   0.000,   0.000
  -2.500,   2.500,  -5.239
  -3.750,   1.250,  -8.866
  -2.250,  -0.750,  -3.627
  -4.000,   1.250,  -2.821
  -4.250,   1.750,  -5.239
  -5.000,   4.250,  -2.015
  -2.500,   0.500,  -2.821
  -2.000,  -1.250,  -0.403
  -7.500,   3.000,  -1.612
  -3.000,   1.500,  -4.433
  -5.000,   3.000,  -1.209
  -4.250,   2.000,  -0.403
  -4.500,   1.750,   2.821
  -5.250,   1.000,   2.015
 -10.500, -29.500,  47.554
 -10.750, -57.500,  96.720
 -21.000, -77.250, 159.588
 -46.250, -80.000, 218.023
 -56.250, -85.250, 276.055
 -46.500, -81.000, 338.117
 -45.750, -66.250, 392.522
 -51.000, -48.750, 449.748
 -63.500, -14.500, 483.197
 -81.000,  23.500, 493.675
 -66.500,  61.250, 497.302
 -44.000,  72.500, 513.825
 -38.250,  76.250, 546.871
 -37.250,  77.500, 562.185
 -56.000,  85.500, 570.648
 -98.750,  93.750, 558.558
 -83.750,  93.500, 553.319
 -63.000,  91.750, 545.259
 -56.000,  96.500, 544.050
 -64.750, 106.500, 541.229
 -76.750, 120.250, 532.766
-102.250, 138.000, 502.944
-106.750, 143.500, 461.435
 -83.000, 155.250, 435.643
 -71.000, 160.000, 403.000
 -62.250, 161.500, 359.476
 -52.500, 169.000, 313.937
 -55.250, 168.500, 263.159
 -37.000, 156.500, 212.784
 -20.250, 142.250, 168.857
 -13.000, 129.750, 132.184
 -15.250, 107.000, 101.153
 -16.000,  86.000,  75.361
  -9.750,  62.500,  53.196
 -11.750,  41.250,  34.255
 -12.000,  18.500,  30.225
  -9.250,  12.000,  29.419
 -10.750,  13.500,  23.777
  -6.500,  11.500,  26.195
