   0.000,   0.000,   0.000
   0.750,  -2.000,  -3.627
   3.000,  -1.000,  -0.403
   0.750,  -3.500,  -4.836
   1.000,  -1.000,  -1.209
   3.000,   2.250,   2.418
   3.500,  -4.000,  -2.821
   2.500,   0.750,  -4.030
   3.500,   1.250,  -0.403
   2.500,  -1.500,  -6.851
   3.250,   2.250,  -5.239
   0.250,   0.500,   1.209
   4.250,  -1.750,  -2.015
   1.750,   0.250,   5.642
   2.250,   2.000,   0.806
   2.000,   1.000,  -2.015
   6.000,   1.250,  -0.403
   5.750,   2.250,  -0.806
   1.250,   1.000,  -5.239
 -14.750,  -7.250,  31.434
 -40.750, -21.500,  67.704
 -54.750, -29.750, 117.676
 -70.500, -34.000, 162.409
 -85.000, -26.000, 207.948
 -96.500, -18.250, 244.218
-109.250,  -0.250, 270.816
-108.000,  19.750, 290.160
-112.500,  44.000, 301.847
-105.750,  61.000, 308.295
-109.000,  86.500, 301.444
 -99.500,  95.500, 292.981
 -94.250,  94.750, 317.564
 -88.750,  93.000, 341.744
 -91.000,  86.750, 350.207
 -81.250,  84.750, 348.595
 -70.750,  82.750, 355.043
 -60.000,  84.500, 361.491
 -48.500,  89.000, 362.297
 -41.750,  93.250, 351.819
 -27.000,  94.500, 333.684
 -11.750,  93.250, 311.922
  -6.250,  97.250, 281.294
   4.750, 109.250, 262.353
   2.250, 112.250, 218.829
  18.750, 103.750, 182.962
  22.500,  98.750, 139.841
  23.250,  88.250, 108.407
  23.750,  73.000,  78.988
  17.000,  57.250,  60.853
  14.000,  42.250,  42.315
   8.500,  24.250,  34.255
   2.500,  13.000,  21.762
   8.000,  13.250,  22.568
   8.250,  12.000,  16.926
