   0.000,   0.000,   0.000
   1.500,   0.500,  -2.821
  -0.500,  -1.250,   0.403
   0.500,  -1.250,  -1.612
   1.750,  -1.750,  -6.045
   2.750,  -5.250,  -0.806
   1.250,  -0.750,  -2.418
   1.500,  -5.750,  -8.866
   1.250,  -0.750,  -5.239
  -2.000,  -7.250,  -6.851
  -3.250,  -7.750,  -4.836
  -2.750,  -8.500,  -5.642
 -15.500, -23.000,  26.598
 -40.500, -40.500,  87.451
 -59.750, -55.750, 144.274
 -68.750, -70.250, 224.068
 -90.750, -66.000, 288.145
-104.750, -59.750, 349.401
-138.750, -36.750, 401.791
-133.000, -16.000, 451.360
-143.750,  15.250, 472.719
-146.750,  47.750, 494.884
-132.750,  78.000, 485.615
-117.250, 103.250, 465.465
-101.500, 129.500, 426.374
 -87.250, 139.250, 393.731
 -69.000, 148.750, 350.610
 -75.750, 146.750, 294.190
 -49.500, 132.750, 232.128
 -44.250, 115.750, 178.529
 -32.500,  94.250, 119.691
 -30.500,  67.250,  76.167
 -20.750,  46.750,  45.942
  -6.000,  17.750,  25.792
 -11.000,  -0.250,  11.687
  -9.000, -11.500,  -1.612
  -7.750, -13.500,  -3.224
  -9.250, -14.000,  -2.015
  -9.750, -16.250,  -5.239
  -8.500, -14.500,  -5.642
  -8.500, -13.500,  -1.209
 -11.250, -16.250,  -6.045
  -9.250, -16.750,  -7.254
 -11.250, -20.750,  -4.433
  -8.500, -20.500,  -4.433
  -7.250, -17.250,  -8.463
  -9.000, -19.750, -12.896
  -8.750, -18.750,  -5.239
  -4.250, -18.750,  -9.672
 -10.500, -18.000, -10.075
 -10.250, -21.250,  -9.672
  -9.750, -22.500,  -4.433
 -12.250, -20.250,  -6.851
 -10.750, -19.750,  -8.463
