   0.000,   0.000,   0.000
   1.500,   0.500,  -3.224
  -0.250,   4.000,  -2.015
  -1.750,   1.500,   2.015
   0.750,   1.000,  -3.224
   1.750,   0.750,   3.224
   3.000,   6.000,   2.418
  -0.250,   1.500,   0.403
  -1.250,   3.750,   3.224
  -2.250,   2.000,   0.403
  -2.500,   2.750,  -0.403
   0.500,   3.000,   0.000
  -0.250,   4.750,  -7.254
   3.250,   3.750,  -6.448
  -2.250,   4.750,  -8.463
  -0.250,  -2.250,   4.030
   0.250,   3.000,   6.851
  -5.500,  -2.750,  18.941
   2.500,  -6.500,  53.196
  -9.250,  -6.000,  83.824
 -21.750,  -3.000, 116.064
 -18.500,   6.750, 147.498
 -13.750,  16.000, 177.320
 -17.000,  32.000, 193.440
 -17.250,  44.250, 204.724
  -3.500,  59.000, 207.948
  -3.500,  68.250, 203.918
 -14.250,  73.500, 178.529
  -3.250,  77.750, 145.483
  13.500,  72.750, 128.154
  -4.500,  65.250,  95.511
   6.250,  55.500,  65.286
   2.500,  40.250,  40.703
   9.750,  23.250,  17.329
   3.250,  14.000,   1.209
  -1.250,   8.000,   0.806
   0.500,  10.500,  -9.672
  -2.000,   8.250,  -3.224
   0.750,   9.500,  -1.612
   1.750,   6.250,  -8.866
   1.000,   8.750,  -7.657
  -2.000,   6.750,  -7.657
   2.500,   8.750,  -7.254
  -1.500,   7.500,  -7.657
   3.750,   9.500,  -9.269
  -1.500,   5.000, -10.075
  -3.500,   5.500, -11.687
  -0.250,   6.750,  -9.672
   3.000,   9.000, -12.090
  -0.500,  10.500, -10.881
   1.000,  10.000,  -8.463
   0.500,   9.250,  -7.657
  -1.250,   8.750, -15.717
   2.000,   9.750, -12.896
