   0.000,   0.000,   0.000
   2.000,   2.500,  -0.403
   0.000,   2.250,  -0.403
   0.750,   1.500,  -2.015
  -1.250,   1.500,  -2.821
   2.500,   5.000,  -0.806
  -1.000,   5.000,  -3.224
   4.750,   3.750,   4.433
   3.500,   6.500,   4.030
   2.250,   7.750,   6.851
   1.250,   5.750,   7.254
 -10.750,   8.000,  13.299
 -19.750,   7.750,  22.165
 -32.250,   5.750,  24.180
 -31.750,   7.500,  35.464
 -46.750,   7.000,  44.330
 -48.500,   6.750,  48.360
 -56.500,  10.250,  58.435
 -73.750,   8.250,  60.047
 -63.750,  13.750,  60.853
 -75.000,  18.250,  59.644
 -55.000,  21.000,  65.286
 -76.250,  24.250,  61.659
 -50.500,  24.000,  67.301
 -50.000,  29.000,  72.137
 -54.500,  26.500,  76.973
 -66.750,  30.000,  69.316
 -80.750,  27.250,  68.913
 -68.250,  30.500,  71.734
 -70.250,  33.250,  67.704
 -48.250,  33.000,  66.898
 -60.500,  36.250,  59.241
 -64.750,  36.750,  57.226
 -51.750,  36.000,  61.256
 -63.750,  44.750,  47.554
 -44.500,  43.250,  49.569
 -32.500,  43.500,  44.330
 -28.500,  50.500,  38.285
 -17.250,  48.250,  35.061
  -8.500,  47.500,  32.240
  -4.000,  47.750,  29.822
   2.000,  45.000,  21.359
  10.750,  46.250,  20.553
  18.500,  47.750,  12.896
  17.250,  45.250,  16.120
  17.750,  46.250,  14.911
  19.250,  47.500,  14.105
  18.000,  49.000,  15.314
  18.750,  50.500,  12.090
  21.500,  49.500,  17.329
  20.750,  53.000,  13.702
  22.000,  50.250,  16.120
  20.250,  51.000,   8.060
  21.000,  57.250,  12.493
