   0.000,   0.000,   0.000
  -0.750,   5.000,   1.209
  -2.500,   2.750,   5.239
   1.500,   2.250,   6.045
   1.500,   2.500,   5.239
   0.750,   1.750,  10.075
  -0.750,   3.500,  10.478
  -0.750,   3.750,  12.090
   1.250,   4.250,  10.881
   0.500,   6.000,  16.523
  -0.500,   5.000,  17.329
  -5.250,   0.500,  39.494
 -15.500,  -8.000,  77.779
 -24.250,  -9.000, 127.348
 -36.000, -13.500, 180.544
 -52.500,  -9.250, 225.680
 -55.000,   3.250, 267.189
 -57.000,  21.500, 306.280
 -61.750,  40.750, 332.475
 -57.500,  65.250, 344.968
 -63.500,  80.500, 364.715
 -82.500,  82.250, 397.358
-105.000,  89.250, 416.702
 -98.500,  92.750, 443.300
-113.000,  94.750, 482.794
-119.500, 103.000, 501.735
-166.500, 112.250, 492.869
-142.750, 122.250, 537.602
-186.000, 128.750, 507.780
-141.750, 143.750, 527.930
-164.000, 157.250, 502.944
-156.250, 165.750, 488.436
-130.750, 169.000, 451.763
-126.750, 179.750, 412.672
-113.250, 185.750, 375.999
 -82.500, 184.500, 328.445
 -71.750, 176.500, 280.085
 -49.000, 165.250, 228.904
 -40.250, 147.500, 187.798
 -32.500, 121.250, 155.155
 -24.000,  97.000, 123.721
  -2.250,  84.500, 108.810
  -3.000,  61.750,  88.257
   1.500,  46.500,  82.615
   2.000,  50.250,  81.003
   3.750,  48.500,  78.182
   3.500,  46.500,  76.570
   4.000,  49.750,  79.391
   7.250,  53.500,  77.779
   9.000,  54.000,  83.824
   6.250,  57.000,  77.376
   3.750,  54.250,  78.585
   7.250,  59.000,  81.003
   8.250,  53.500,  81.406
