   0.000,   0.000,   0.000
  -2.000,   1.250,  -3.627
  -1.250,   4.250,  -7.657
  -1.500,   6.000,  -2.418
  -1.000,   4.500,  -4.433
  -4.000,   5.000,  -4.030
  -1.500,   6.750,  -4.433
   1.500,  10.000, -13.299
  -7.250,   4.000,   0.403
 -21.250,  -1.500,  12.493
 -31.750,  -2.250,  15.314
 -31.750, -10.250,  35.464
 -54.500, -13.250,  48.763
 -60.500, -10.500,  63.271
 -62.500, -13.250,  85.839
 -86.000, -15.750,  96.720
-114.500,  -5.250, 101.959
-105.000,  -6.000, 102.765
 -81.000,  -4.750, 105.989
 -89.000, -29.000, 152.737
-112.500, -51.500, 212.784
-140.000, -63.500, 269.607
-164.000, -68.000, 324.012
-191.250, -70.000, 380.432
-191.000, -71.500, 456.196
-201.250, -54.000, 514.228
-233.750, -19.250, 542.438
-231.500,   6.750, 562.588
-217.500,  42.500, 595.634
-216.500,  82.250, 607.724
-168.250, 120.750, 625.053
-162.250, 160.750, 601.276
-181.750, 193.750, 554.125
-173.250, 223.250, 505.765
-169.500, 238.250, 434.031
-143.000, 251.250, 373.984
-142.750, 242.750, 301.847
-115.500, 229.750, 240.188
 -88.250, 213.750, 182.156
 -70.750, 187.000, 123.721
 -51.250, 159.000,  78.182
 -38.500, 123.000,  43.524
 -25.000,  93.750,  13.299
 -21.250,  61.250,  -7.254
 -10.750,  35.250, -28.210
  -8.000,  24.500, -31.837
  -5.500,  27.500, -35.867
  -5.750,  20.500, -32.240
 -10.250,  21.500, -40.300
  -7.500,  22.250, -41.509
  -5.750,  20.000, -39.494
  -6.500,  22.750, -42.315
  -3.250,  20.750, -45.539
  -6.500,  24.750, -46.748
