   0.000,   0.000,   0.000
  -1.500,  -5.000,  -3.627
   0.500,  -4.250,   3.224
   0.250,  -2.250,  -2.821
  -0.250,  -4.750,   1.209
   1.250,  -2.000,  -4.030
   0.000,  -1.750,  -6.045
   1.250,  -8.500,  -0.403
 -13.000, -35.500,  43.927
 -26.000, -58.000,  88.660
 -20.500, -83.750, 155.155
 -54.000, -94.750, 217.620
 -60.000,-109.000, 290.563
 -67.000,-101.250, 363.506
 -91.500, -83.750, 423.956
 -96.250, -60.750, 475.943
 -85.250, -29.000, 521.079
 -97.500,   5.750, 555.334
 -77.750,  44.500, 565.409
 -70.500,  82.250, 568.230
 -69.500, 115.000, 560.170
 -54.750, 141.500, 539.214
 -46.250, 165.000, 511.810
 -33.250, 177.750, 476.346
  -2.750, 184.500, 438.464
 -17.250, 181.250, 385.268
 -17.000, 169.250, 329.251
 -23.750, 155.250, 279.279
 -21.500, 133.000, 230.919
 -12.250, 109.000, 187.798
  34.500,  77.250, 151.931
   2.750,  52.500, 116.064
  24.250,  24.250,  91.078
  14.500,   7.000,  71.734
  15.000,  -8.250,  57.226
  28.250, -10.500,  49.569
  31.250, -15.250,  35.867
  39.750, -14.250,  24.180
  34.500, -20.000,  21.762
  28.500, -20.500,  12.493
  30.500, -17.750,   5.642
  21.000, -20.250,   2.015
  22.750, -17.000,   5.642
  19.000, -13.500,   6.851
   8.000, -13.750,   8.463
  13.500,  -7.750,  10.881
   9.250, -10.250,  10.478
   9.500, -10.750,   5.642
  11.500, -11.250,   3.627
   8.750, -12.250,   8.060
   6.750,  -8.500,   8.866
   7.000, -10.500,  10.075
   7.750, -10.500,   8.060
   8.750, -14.500,   8.060
